Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 247.96         max: 286.27         Avg: 272.45 (4.15)       | ent 1.000
Step    1000 (g0.0+d0.3)s         | [D] min: 2.00       max: 4.41      | [R_te] min: 196.92         max: 294.02         Avg: 268.81 (8.39)       | ent 1.000
Step    2000 (g21.1+d7.8)s        | [D] min: 0.17       max: 1.82      | [R_te] min: 117.73         max: 123.31         Avg: 121.50 (0.47)       | ent 0.741
Step    3000 (g21.2+d7.9)s        | [D] min: 0.16       max: 2.66      | [R_te] min: 358.22         max: 412.43         Avg: 386.54 (4.79)       | ent 0.552
Step    4000 (g21.3+d7.9)s        | [D] min: 0.18       max: 2.05      | [R_te] min: 234.58         max: 264.18         Avg: 244.40 (2.88)       | ent 0.416
Step    5000 (g21.3+d7.9)s        | [D] min: 0.19       max: 3.20      | [R_te] min: 222.74         max: 246.93         Avg: 237.37 (2.57)       | ent 0.314
Step    6000 (g21.3+d8.0)s        | [D] min: 0.22       max: 4.10      | [R_te] min: 210.15         max: 351.61         Avg: 263.47 (12.68)      | ent 0.238
Step    7000 (g21.4+d8.0)s        | [D] min: 0.21       max: 2.00      | [R_te] min: 95.52          max: 164.84         Avg: 139.44 (7.25)       | ent 0.183
Step    8000 (g21.4+d8.0)s        | [D] min: 0.17       max: 2.76      | [R_te] min: 90.72          max: 169.50         Avg: 124.60 (8.78)       | ent 0.141
Step    9000 (g21.4+d8.0)s        | [D] min: 0.17       max: 2.60      | [R_te] min: 94.28          max: 137.90         Avg: 108.87 (4.37)       | ent 0.110
Step   10000 (g21.4+d8.0)s        | [D] min: 0.21       max: 1.99      | [R_te] min: 93.56          max: 103.64         Avg: 97.56 (1.08)        | ent 0.087
Step   11000 (g21.4+d8.0)s        | [D] min: 0.20       max: 3.71      | [R_te] min: 301.66         max: 404.26         Avg: 345.71 (9.72)       | ent 0.067
Step   12000 (g21.4+d8.0)s        | [D] min: 0.17       max: 2.19      | [R_te] min: 144.77         max: 382.27         Avg: 256.99 (18.08)      | ent 0.051
Step   13000 (g21.4+d8.0)s        | [D] min: 0.23       max: 2.39      | [R_te] min: 297.17         max: 370.14         Avg: 342.61 (6.50)       | ent 0.040
Step   14000 (g21.4+d8.0)s        | [D] min: 0.21       max: 2.71      | [R_te] min: 221.21         max: 304.51         Avg: 263.69 (8.60)       | ent 0.031
Step   15000 (g21.4+d8.0)s        | [D] min: 0.22       max: 3.11      | [R_te] min: 155.43         max: 439.01         Avg: 309.31 (27.28)      | ent 0.025
Step   16000 (g21.4+d8.0)s        | [D] min: 0.19       max: 2.29      | [R_te] min: 223.52         max: 406.57         Avg: 293.40 (19.58)      | ent 0.021
Step   17000 (g21.3+d8.0)s        | [D] min: 0.24       max: 3.05      | [R_te] min: 168.15         max: 229.54         Avg: 187.30 (5.31)       | ent 0.018
Step   18000 (g21.4+d8.0)s        | [D] min: 0.21       max: 1.99      | [R_te] min: 272.14         max: 411.63         Avg: 310.72 (13.89)      | ent 0.017
Step   19000 (g21.4+d8.1)s        | [D] min: 0.18       max: 2.06      | [R_te] min: 268.95         max: 341.31         Avg: 308.51 (6.38)       | ent 0.017
Step   20000 (g21.4+d8.0)s        | [D] min: 0.22       max: 2.03      | [R_te] min: 265.85         max: 396.85         Avg: 303.50 (11.16)      | ent 0.016
Step   21000 (g21.4+d8.1)s        | [D] min: 0.17       max: 2.17      | [R_te] min: 208.08         max: 276.98         Avg: 240.42 (6.75)       | ent 0.014
Step   22000 (g21.4+d8.1)s        | [D] min: 0.11       max: 2.03      | [R_te] min: 283.51         max: 378.40         Avg: 321.59 (10.07)      | ent 0.012
Step   23000 (g21.4+d8.1)s        | [D] min: 0.13       max: 3.54      | [R_te] min: 308.36         max: 487.05         Avg: 394.52 (16.76)      | ent 0.011
Step   24000 (g21.5+d8.1)s        | [D] min: 0.02       max: 2.60      | [R_te] min: 180.78         max: 358.18         Avg: 225.70 (16.32)      | ent 0.009
Step   25000 (g21.4+d8.1)s        | [D] min: 0.12       max: 3.34      | [R_te] min: 231.29         max: 399.62         Avg: 331.45 (15.77)      | ent 0.008
Step   26000 (g21.4+d8.1)s        | [D] min: 0.15       max: 2.10      | [R_te] min: 271.84         max: 487.50         Avg: 396.17 (25.10)      | ent 0.007
Step   27000 (g21.5+d8.1)s        | [D] min: 0.10       max: 2.26      | [R_te] min: 318.06         max: 483.73         Avg: 391.23 (15.58)      | ent 0.006
Step   28000 (g21.5+d8.1)s        | [D] min: 0.03       max: 1.94      | [R_te] min: 354.60         max: 567.55         Avg: 424.20 (19.64)      | ent 0.005
Step   29000 (g21.5+d8.1)s        | [D] min: 0.15       max: 4.36      | [R_te] min: 335.31         max: 577.64         Avg: 436.65 (25.41)      | ent 0.004
Step   30000 (g21.5+d8.1)s        | [D] min: 0.19       max: 1.93      | [R_te] min: 292.80         max: 567.46         Avg: 395.16 (27.04)      | ent 0.003
Step   31000 (g21.5+d8.1)s        | [D] min: 0.19       max: 2.56      | [R_te] min: 291.46         max: 396.12         Avg: 342.84 (10.70)      | ent 0.003
Step   32000 (g21.5+d8.1)s        | [D] min: 0.20       max: 2.10      | [R_te] min: 309.03         max: 874.24         Avg: 498.06 (47.96)      | ent 0.003
Step   33000 (g21.4+d8.1)s        | [D] min: 0.23       max: 2.07      | [R_te] min: 330.27         max: 411.22         Avg: 371.64 (9.62)       | ent 0.002
Step   34000 (g21.5+d8.1)s        | [D] min: 0.26       max: 2.02      | [R_te] min: 242.80         max: 436.73         Avg: 344.06 (15.30)      | ent 0.002
Step   35000 (g21.5+d8.1)s        | [D] min: 0.24       max: 2.29      | [R_te] min: 291.50         max: 426.71         Avg: 354.84 (13.42)      | ent 0.002
Step   36000 (g21.4+d8.1)s        | [D] min: 0.21       max: 2.03      | [R_te] min: 347.81         max: 392.07         Avg: 369.85 (4.84)       | ent 0.002
Step   37000 (g21.5+d8.1)s        | [D] min: 0.13       max: 2.15      | [R_te] min: 296.34         max: 590.65         Avg: 416.30 (27.17)      | ent 0.002
