Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 206.99         max: 243.28         Avg: 222.12 (4.26)       | ent 1.000
Step    1000 (g0.0+d0.3)s         | [D] min: 1.93       max: 3.66      | [R_te] min: 206.82         max: 249.86         Avg: 225.32 (4.30)       | ent 1.000
Step    2000 (g20.5+d7.7)s        | [D] min: 0.13       max: 1.82      | [R_te] min: 237.02         max: 317.25         Avg: 276.97 (8.55)       | ent 0.741
Step    3000 (g20.6+d7.8)s        | [D] min: 0.16       max: 1.67      | [R_te] min: 241.37         max: 284.72         Avg: 261.72 (4.13)       | ent 0.552
Step    4000 (g20.7+d7.8)s        | [D] min: 0.18       max: 3.16      | [R_te] min: 230.37         max: 267.59         Avg: 248.69 (3.75)       | ent 0.414
Step    5000 (g20.7+d7.8)s        | [D] min: 0.22       max: 3.09      | [R_te] min: 236.74         max: 305.81         Avg: 268.10 (6.46)       | ent 0.312
Step    6000 (g20.7+d7.8)s        | [D] min: 0.21       max: 1.71      | [R_te] min: 325.64         max: 425.88         Avg: 362.31 (9.33)       | ent 0.238
Step    7000 (g20.7+d7.8)s        | [D] min: 0.19       max: 1.95      | [R_te] min: 73.00          max: 73.41          Avg: 73.19 (0.04)        | ent 0.183
Step    8000 (g20.8+d7.8)s        | [D] min: 0.24       max: 1.63      | [R_te] min: 79.46          max: 80.91          Avg: 80.25 (0.15)        | ent 0.141
Step    9000 (g20.8+d7.8)s        | [D] min: 0.26       max: 2.04      | [R_te] min: 72.87          max: 73.18          Avg: 73.02 (0.03)        | ent 0.110
Step   10000 (g20.8+d7.8)s        | [D] min: 0.24       max: 2.35      | [R_te] min: 72.61          max: 77.63          Avg: 73.86 (0.60)        | ent 0.087
Step   11000 (g20.9+d7.9)s        | [D] min: 0.18       max: 3.40      | [R_te] min: 272.51         max: 586.06         Avg: 401.15 (28.37)      | ent 0.066
Step   12000 (g20.8+d7.9)s        | [D] min: 0.24       max: 2.91      | [R_te] min: 311.14         max: 440.07         Avg: 370.64 (11.24)      | ent 0.051
Step   13000 (g20.8+d7.9)s        | [D] min: 0.22       max: 3.39      | [R_te] min: 207.74         max: 397.73         Avg: 321.46 (16.96)      | ent 0.040
Step   14000 (g21.0+d7.9)s        | [D] min: 0.22       max: 2.15      | [R_te] min: 200.71         max: 305.41         Avg: 258.28 (11.80)      | ent 0.032
Step   15000 (g20.8+d7.9)s        | [D] min: 0.25       max: 2.67      | [R_te] min: 223.53         max: 344.28         Avg: 285.82 (11.73)      | ent 0.025
Step   16000 (g20.8+d7.9)s        | [D] min: 0.19       max: 2.08      | [R_te] min: 232.57         max: 279.54         Avg: 252.65 (4.45)       | ent 0.021
Step   17000 (g20.8+d7.9)s        | [D] min: 0.25       max: 3.14      | [R_te] min: 280.05         max: 318.30         Avg: 295.31 (3.53)       | ent 0.018
Step   18000 (g20.8+d7.9)s        | [D] min: 0.21       max: 2.72      | [R_te] min: 319.15         max: 483.16         Avg: 368.16 (15.91)      | ent 0.015
Step   19000 (g20.8+d7.9)s        | [D] min: 0.16       max: 3.23      | [R_te] min: 296.19         max: 361.98         Avg: 332.51 (5.83)       | ent 0.014
Step   20000 (g20.8+d7.9)s        | [D] min: 0.28       max: 2.99      | [R_te] min: 211.21         max: 260.96         Avg: 234.38 (4.52)       | ent 0.012
Step   21000 (g20.8+d7.9)s        | [D] min: 0.15       max: 2.92      | [R_te] min: 360.59         max: 535.80         Avg: 453.88 (17.66)      | ent 0.010
Step   22000 (g20.8+d7.9)s        | [D] min: 0.25       max: 2.31      | [R_te] min: 315.81         max: 618.24         Avg: 394.25 (28.90)      | ent 0.009
Step   23000 (g20.8+d7.9)s        | [D] min: 0.18       max: 2.16      | [R_te] min: 315.31         max: 504.42         Avg: 391.53 (16.70)      | ent 0.008
Step   24000 (g20.9+d7.9)s        | [D] min: 0.13       max: 2.29      | [R_te] min: 204.18         max: 451.17         Avg: 251.60 (21.59)      | ent 0.007
Step   25000 (g20.8+d7.9)s        | [D] min: 0.29       max: 2.75      | [R_te] min: 272.94         max: 355.97         Avg: 298.43 (7.91)       | ent 0.006
Step   26000 (g20.9+d7.9)s        | [D] min: 0.20       max: 2.62      | [R_te] min: 226.88         max: 379.92         Avg: 285.27 (14.22)      | ent 0.005
Step   27000 (g20.8+d7.9)s        | [D] min: 0.19       max: 2.34      | [R_te] min: 293.20         max: 419.62         Avg: 358.48 (14.27)      | ent 0.004
Step   28000 (g20.8+d7.9)s        | [D] min: 0.27       max: 2.05      | [R_te] min: 203.36         max: 314.97         Avg: 282.37 (11.04)      | ent 0.003
Step   29000 (g20.9+d7.9)s        | [D] min: 0.16       max: 2.08      | [R_te] min: 187.28         max: 226.67         Avg: 215.08 (3.71)       | ent 0.003
Step   30000 (g20.8+d7.9)s        | [D] min: 0.25       max: 2.41      | [R_te] min: 215.22         max: 389.14         Avg: 277.97 (18.34)      | ent 0.003
Step   31000 (g20.8+d7.9)s        | [D] min: 0.27       max: 2.44      | [R_te] min: 245.96         max: 365.51         Avg: 283.33 (12.07)      | ent 0.002
Step   32000 (g20.8+d7.9)s        | [D] min: 0.14       max: 2.91      | [R_te] min: 220.67         max: 262.46         Avg: 243.12 (4.10)       | ent 0.002
Step   33000 (g20.9+d8.0)s        | [D] min: 0.18       max: 2.16      | [R_te] min: 243.79         max: 317.37         Avg: 286.68 (7.29)       | ent 0.002
Step   34000 (g20.8+d7.9)s        | [D] min: 0.24       max: 2.52      | [R_te] min: 285.20         max: 374.55         Avg: 321.06 (10.51)      | ent 0.002
Step   35000 (g20.9+d8.0)s        | [D] min: 0.20       max: 1.59      | [R_te] min: 284.74         max: 498.33         Avg: 384.45 (21.02)      | ent 0.002
Step   36000 (g20.9+d7.9)s        | [D] min: 0.26       max: 2.09      | [R_te] min: 338.12         max: 500.40         Avg: 394.82 (15.34)      | ent 0.002
Step   37000 (g20.9+d7.9)s        | [D] min: 0.24       max: 2.58      | [R_te] min: 362.32         max: 587.78         Avg: 464.20 (26.58)      | ent 0.002
Step   38000 (g20.9+d8.0)s        | [D] min: 0.18       max: 2.01      | [R_te] min: 284.50         max: 502.48         Avg: 373.31 (24.22)      | ent 0.002
Step   39000 (g20.9+d7.9)s        | [D] min: 0.22       max: 1.71      | [R_te] min: 319.93         max: 569.61         Avg: 459.82 (30.67)      | ent 0.002
Step   40000 (g20.8+d7.9)s        | [D] min: 0.31       max: 3.40      | [R_te] min: 263.77         max: 413.51         Avg: 329.72 (15.44)      | ent 0.002
Step   41000 (g20.9+d8.0)s        | [D] min: 0.25       max: 3.03      | [R_te] min: 225.24         max: 303.50         Avg: 259.06 (7.68)       | ent 0.002
Step   42000 (g20.8+d7.9)s        | [D] min: 0.27       max: 2.53      | [R_te] min: 217.04         max: 256.56         Avg: 230.18 (3.37)       | ent 0.002
Step   43000 (g20.8+d8.0)s        | [D] min: 0.27       max: 2.52      | [R_te] min: 261.05         max: 363.07         Avg: 299.17 (11.18)      | ent 0.002
Step   44000 (g20.9+d7.9)s        | [D] min: 0.30       max: 3.20      | [R_te] min: 269.89         max: 377.48         Avg: 300.77 (10.38)      | ent 0.002
