Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 247.96         max: 286.27         Avg: 272.45 (4.15)       | ent 1.000
Step    1000 (g0.0+d0.3)s         | [D] min: 1.94       max: 4.40      | [R_te] min: 196.92         max: 294.02         Avg: 268.81 (8.39)       | ent 1.000
Step    2000 (g21.1+d7.9)s        | [D] min: 0.03       max: 1.74      | [R_te] min: 105.66         max: 112.56         Avg: 108.99 (0.77)       | ent 0.741
Step    3000 (g21.2+d7.9)s        | [D] min: 0.00       max: 1.24      | [R_te] min: 260.87         max: 313.32         Avg: 284.11 (4.56)       | ent 0.552
Step    4000 (g21.3+d8.0)s        | [D] min: 0.03       max: 3.08      | [R_te] min: 235.07         max: 268.27         Avg: 253.87 (3.27)       | ent 0.416
Step    5000 (g21.3+d8.0)s        | [D] min: 0.14       max: 3.30      | [R_te] min: 267.44         max: 300.87         Avg: 287.48 (3.10)       | ent 0.314
Step    6000 (g21.3+d8.0)s        | [D] min: 0.11       max: 1.65      | [R_te] min: 317.15         max: 395.07         Avg: 355.98 (6.88)       | ent 0.238
Step    7000 (g21.3+d8.0)s        | [D] min: 0.12       max: 1.90      | [R_te] min: 214.03         max: 306.35         Avg: 238.25 (8.98)       | ent 0.183
Step    8000 (g21.3+d8.0)s        | [D] min: 0.14       max: 2.34      | [R_te] min: 91.25          max: 128.44         Avg: 117.11 (3.82)       | ent 0.141
Step    9000 (g21.3+d8.0)s        | [D] min: 0.01       max: 2.27      | [R_te] min: 74.20          max: 77.97          Avg: 76.67 (0.43)        | ent 0.110
Step   10000 (g21.3+d8.0)s        | [D] min: 0.15       max: 2.66      | [R_te] min: 208.90         max: 532.20         Avg: 344.20 (37.79)      | ent 0.087
Step   11000 (g21.4+d8.0)s        | [D] min: 0.16       max: 3.48      | [R_te] min: 259.77         max: 457.98         Avg: 320.49 (18.31)      | ent 0.066
Step   12000 (g21.4+d8.1)s        | [D] min: 0.01       max: 2.96      | [R_te] min: 257.57         max: 393.58         Avg: 320.61 (13.46)      | ent 0.050
Step   13000 (g21.4+d8.1)s        | [D] min: 0.13       max: 2.20      | [R_te] min: 188.15         max: 389.64         Avg: 261.28 (19.87)      | ent 0.039
Step   14000 (g21.4+d8.1)s        | [D] min: 0.01       max: 3.02      | [R_te] min: 288.67         max: 521.34         Avg: 347.06 (19.44)      | ent 0.031
Step   15000 (g21.4+d8.1)s        | [D] min: 0.11       max: 2.96      | [R_te] min: 282.76         max: 425.51         Avg: 355.69 (14.08)      | ent 0.025
Step   16000 (g21.4+d8.1)s        | [D] min: 0.14       max: 3.38      | [R_te] min: 278.80         max: 457.51         Avg: 372.55 (16.66)      | ent 0.021
Step   17000 (g21.4+d8.1)s        | [D] min: 0.12       max: 2.47      | [R_te] min: 218.08         max: 422.67         Avg: 304.06 (19.50)      | ent 0.018
Step   18000 (g21.4+d8.1)s        | [D] min: 0.01       max: 1.90      | [R_te] min: 207.74         max: 477.20         Avg: 361.78 (24.36)      | ent 0.015
Step   19000 (g21.4+d8.1)s        | [D] min: 0.13       max: 3.77      | [R_te] min: 263.76         max: 467.18         Avg: 346.12 (19.75)      | ent 0.012
Step   20000 (g21.4+d8.1)s        | [D] min: 0.12       max: 2.00      | [R_te] min: 250.01         max: 383.56         Avg: 313.83 (11.38)      | ent 0.011
Step   21000 (g21.5+d8.1)s        | [D] min: 0.16       max: 2.75      | [R_te] min: 244.94         max: 312.55         Avg: 272.28 (7.06)       | ent 0.009
Step   22000 (g21.5+d8.2)s        | [D] min: 0.00       max: 1.57      | [R_te] min: 286.19         max: 363.34         Avg: 321.41 (7.37)       | ent 0.007
Step   23000 (g21.5+d8.2)s        | [D] min: 0.10       max: 2.80      | [R_te] min: 258.43         max: 394.35         Avg: 290.02 (13.47)      | ent 0.006
Step   24000 (g21.5+d8.2)s        | [D] min: 0.11       max: 2.54      | [R_te] min: 243.31         max: 303.51         Avg: 278.32 (6.81)       | ent 0.006
Step   25000 (g21.5+d8.1)s        | [D] min: 0.05       max: 1.96      | [R_te] min: 241.90         max: 670.95         Avg: 360.53 (37.35)      | ent 0.005
Step   26000 (g21.5+d8.2)s        | [D] min: 0.04       max: 2.68      | [R_te] min: 279.80         max: 435.12         Avg: 377.14 (14.11)      | ent 0.004
Step   27000 (g21.5+d8.2)s        | [D] min: 0.13       max: 2.17      | [R_te] min: 356.46         max: 610.01         Avg: 464.91 (25.71)      | ent 0.004
Step   28000 (g21.5+d8.2)s        | [D] min: 0.17       max: 2.42      | [R_te] min: 329.74         max: 483.47         Avg: 431.84 (13.68)      | ent 0.004
Step   29000 (g21.5+d8.2)s        | [D] min: 0.02       max: 1.47      | [R_te] min: 384.49         max: 575.20         Avg: 458.29 (16.32)      | ent 0.003
Step   30000 (g21.5+d8.2)s        | [D] min: 0.11       max: 2.76      | [R_te] min: 312.92         max: 399.35         Avg: 346.84 (8.32)       | ent 0.003
Step   31000 (g21.5+d8.2)s        | [D] min: 0.17       max: 3.08      | [R_te] min: 365.91         max: 491.24         Avg: 413.64 (11.98)      | ent 0.003
Step   32000 (g21.5+d8.2)s        | [D] min: 0.15       max: 3.33      | [R_te] min: 315.46         max: 452.18         Avg: 371.00 (11.78)      | ent 0.003
Step   33000 (g21.5+d8.2)s        | [D] min: 0.16       max: 2.98      | [R_te] min: 352.38         max: 677.44         Avg: 482.33 (29.30)      | ent 0.003
Step   34000 (g21.5+d8.2)s        | [D] min: 0.17       max: 2.18      | [R_te] min: 321.23         max: 439.69         Avg: 369.56 (13.81)      | ent 0.003
Step   35000 (g21.5+d8.2)s        | [D] min: 0.15       max: 2.24      | [R_te] min: 332.45         max: 408.22         Avg: 369.31 (7.22)       | ent 0.002
Step   36000 (g21.5+d8.2)s        | [D] min: 0.16       max: 4.49      | [R_te] min: 252.43         max: 351.93         Avg: 313.51 (9.02)       | ent 0.002
Step   37000 (g21.5+d8.2)s        | [D] min: 0.05       max: 2.74      | [R_te] min: 408.98         max: 659.65         Avg: 484.84 (20.75)      | ent 0.002
Step   38000 (g21.4+d8.3)s        | [D] min: 0.17       max: 2.69      | [R_te] min: 390.79         max: 605.05         Avg: 484.72 (21.85)      | ent 0.002
Step   39000 (g21.4+d8.1)s        | [D] min: 0.05       max: 1.74      | [R_te] min: 359.75         max: 473.65         Avg: 407.59 (14.21)      | ent 0.002
Step   40000 (g21.4+d8.2)s        | [D] min: 0.19       max: 2.28      | [R_te] min: 327.22         max: 394.44         Avg: 346.40 (6.22)       | ent 0.002
Step   41000 (g21.4+d8.2)s        | [D] min: 0.22       max: 2.31      | [R_te] min: 343.19         max: 392.76         Avg: 369.36 (4.50)       | ent 0.002
Step   42000 (g21.2+d8.1)s        | [D] min: 0.26       max: 3.39      | [R_te] min: 298.15         max: 444.83         Avg: 355.72 (15.70)      | ent 0.002
Step   43000 (g21.2+d8.1)s        | [D] min: 0.18       max: 2.89      | [R_te] min: 376.22         max: 605.75         Avg: 488.08 (23.91)      | ent 0.002
Step   44000 (g21.2+d8.1)s        | [D] min: 0.17       max: 2.38      | [R_te] min: 345.97         max: 930.47         Avg: 483.30 (51.10)      | ent 0.002
Step   45000 (g21.2+d8.1)s        | [D] min: 0.13       max: 2.22      | [R_te] min: 352.40         max: 527.92         Avg: 453.80 (16.25)      | ent 0.002
Step   46000 (g21.3+d8.1)s        | [D] min: 0.19       max: 3.45      | [R_te] min: 362.90         max: 487.91         Avg: 424.53 (12.78)      | ent 0.002
Step   47000 (g21.2+d8.1)s        | [D] min: 0.13       max: 2.26      | [R_te] min: 356.36         max: 492.84         Avg: 404.42 (11.72)      | ent 0.002
Step   48000 (g21.5+d8.2)s        | [D] min: 0.20       max: 2.00      | [R_te] min: 344.19         max: 583.07         Avg: 488.96 (20.87)      | ent 0.002
Step   49000 (g21.6+d8.2)s        | [D] min: 0.18       max: 2.09      | [R_te] min: 390.05         max: 693.72         Avg: 514.23 (29.69)      | ent 0.002
Step   50000 (g21.5+d8.2)s        | [D] min: 0.20       max: 2.52      | [R_te] min: 414.86         max: 543.15         Avg: 474.13 (11.47)      | ent 0.002
Step   51000 (g21.4+d8.2)s        | [D] min: 0.12       max: 2.03      | [R_te] min: 356.27         max: 647.74         Avg: 434.20 (24.85)      | ent 0.002
Step   52000 (g21.4+d8.1)s        | [D] min: 0.23       max: 2.16      | [R_te] min: 294.98         max: 473.17         Avg: 353.28 (15.49)      | ent 0.002
Step   53000 (g21.4+d8.2)s        | [D] min: 0.16       max: 1.98      | [R_te] min: 298.55         max: 421.94         Avg: 342.06 (11.10)      | ent 0.002
Step   54000 (g21.3+d8.1)s        | [D] min: 0.21       max: 2.11      | [R_te] min: 283.19         max: 643.92         Avg: 449.20 (37.25)      | ent 0.002
Step   55000 (g21.4+d8.2)s        | [D] min: 0.13       max: 2.30      | [R_te] min: 362.41         max: 558.38         Avg: 473.47 (21.51)      | ent 0.002
Step   56000 (g21.4+d8.2)s        | [D] min: 0.20       max: 4.93      | [R_te] min: 363.55         max: 501.52         Avg: 443.28 (15.06)      | ent 0.002
Step   57000 (g21.4+d8.2)s        | [D] min: 0.18       max: 2.13      | [R_te] min: 306.90         max: 559.51         Avg: 457.12 (21.57)      | ent 0.002
Step   58000 (g21.4+d8.2)s        | [D] min: 0.16       max: 1.53      | [R_te] min: 427.16         max: 678.38         Avg: 514.17 (20.70)      | ent 0.002
Step   59000 (g21.4+d8.2)s        | [D] min: 0.12       max: 3.29      | [R_te] min: 309.85         max: 588.25         Avg: 431.42 (27.05)      | ent 0.002
Step   60000 (g21.4+d8.2)s        | [D] min: 0.15       max: 2.03      | [R_te] min: 376.57         max: 514.91         Avg: 446.40 (13.40)      | ent 0.002
Step   61000 (g21.4+d8.2)s        | [D] min: 0.06       max: 3.02      | [R_te] min: 325.05         max: 384.73         Avg: 354.60 (5.42)       | ent 0.002
Step   62000 (g21.4+d8.2)s        | [D] min: 0.19       max: 2.03      | [R_te] min: 440.71         max: 1120.38        Avg: 586.09 (61.67)      | ent 0.002
Step   63000 (g21.4+d8.2)s        | [D] min: 0.12       max: 1.75      | [R_te] min: 360.66         max: 490.93         Avg: 405.48 (12.00)      | ent 0.002
Step   64000 (g21.4+d8.2)s        | [D] min: 0.26       max: 3.21      | [R_te] min: 339.58         max: 574.67         Avg: 419.75 (22.91)      | ent 0.002
Step   65000 (g21.4+d8.2)s        | [D] min: 0.18       max: 1.73      | [R_te] min: 305.13         max: 577.79         Avg: 414.39 (25.17)      | ent 0.002
Step   66000 (g21.5+d8.2)s        | [D] min: 0.11       max: 2.49      | [R_te] min: 261.48         max: 546.91         Avg: 358.14 (28.14)      | ent 0.002
Step   67000 (g21.4+d8.2)s        | [D] min: 0.23       max: 2.22      | [R_te] min: 294.15         max: 429.95         Avg: 343.52 (13.25)      | ent 0.002
Step   68000 (g21.3+d8.1)s        | [D] min: 0.19       max: 1.98      | [R_te] min: 454.37         max: 1081.36        Avg: 608.86 (53.19)      | ent 0.002
Step   69000 (g21.4+d8.2)s        | [D] min: 0.21       max: 1.62      | [R_te] min: 362.61         max: 701.31         Avg: 485.27 (34.52)      | ent 0.002
Step   70000 (g21.4+d8.2)s        | [D] min: 0.18       max: 1.47      | [R_te] min: 370.99         max: 635.34         Avg: 508.83 (25.35)      | ent 0.002
Step   71000 (g21.4+d8.2)s        | [D] min: 0.10       max: 2.34      | [R_te] min: 426.31         max: 874.81         Avg: 641.63 (37.60)      | ent 0.002
Step   72000 (g21.4+d8.2)s        | [D] min: 0.20       max: 2.12      | [R_te] min: 369.61         max: 822.68         Avg: 529.40 (44.55)      | ent 0.002
Step   73000 (g21.4+d8.2)s        | [D] min: 0.01       max: 2.40      | [R_te] min: 519.63         max: 663.84         Avg: 587.95 (15.67)      | ent 0.002
Step   74000 (g21.4+d8.2)s        | [D] min: 0.11       max: 1.93      | [R_te] min: 288.15         max: 627.39         Avg: 417.11 (31.01)      | ent 0.002
Step   75000 (g21.3+d8.1)s        | [D] min: 0.22       max: 1.80      | [R_te] min: 356.02         max: 1027.60        Avg: 565.66 (60.61)      | ent 0.002
Step   76000 (g21.4+d8.2)s        | [D] min: 0.15       max: 1.58      | [R_te] min: 315.44         max: 496.11         Avg: 409.29 (18.36)      | ent 0.002
Step   77000 (g21.4+d8.2)s        | [D] min: 0.24       max: 2.18      | [R_te] min: 381.06         max: 588.08         Avg: 515.86 (22.84)      | ent 0.002
Step   78000 (g21.3+d8.1)s        | [D] min: 0.17       max: 1.60      | [R_te] min: 334.73         max: 376.77         Avg: 353.69 (4.14)       | ent 0.002
Step   79000 (g21.4+d8.2)s        | [D] min: 0.20       max: 2.82      | [R_te] min: 406.34         max: 667.35         Avg: 513.55 (27.99)      | ent 0.002
Step   80000 (g21.3+d8.1)s        | [D] min: 0.21       max: 3.09      | [R_te] min: 334.80         max: 589.80         Avg: 479.58 (21.22)      | ent 0.002
Step   81000 (g21.4+d8.2)s        | [D] min: 0.12       max: 1.97      | [R_te] min: 386.55         max: 795.78         Avg: 501.19 (36.10)      | ent 0.002
Step   82000 (g21.4+d8.2)s        | [D] min: 0.14       max: 3.62      | [R_te] min: 449.44         max: 631.51         Avg: 521.95 (18.86)      | ent 0.002
Step   83000 (g21.3+d8.1)s        | [D] min: 0.11       max: 2.25      | [R_te] min: 485.02         max: 1459.61        Avg: 675.58 (86.89)      | ent 0.002
Step   84000 (g21.4+d8.2)s        | [D] min: 0.21       max: 2.95      | [R_te] min: 403.18         max: 761.57         Avg: 535.17 (34.65)      | ent 0.002
Step   85000 (g21.4+d8.3)s        | [D] min: 0.19       max: 2.31      | [R_te] min: 361.31         max: 669.87         Avg: 498.88 (30.26)      | ent 0.002
Step   86000 (g21.3+d8.1)s        | [D] min: 0.16       max: 1.80      | [R_te] min: 314.91         max: 693.06         Avg: 459.18 (37.38)      | ent 0.002
Step   87000 (g21.4+d8.2)s        | [D] min: 0.19       max: 1.73      | [R_te] min: 296.45         max: 631.81         Avg: 458.52 (32.79)      | ent 0.002
Step   88000 (g21.4+d8.2)s        | [D] min: 0.22       max: 2.24      | [R_te] min: 302.76         max: 412.79         Avg: 361.83 (11.55)      | ent 0.002
Step   89000 (g21.4+d8.2)s        | [D] min: 0.18       max: 1.96      | [R_te] min: 264.52         max: 542.01         Avg: 382.49 (31.23)      | ent 0.002
Step   90000 (g21.4+d8.2)s        | [D] min: 0.09       max: 2.06      | [R_te] min: 414.66         max: 869.13         Avg: 548.38 (44.94)      | ent 0.002
Step   91000 (g21.4+d8.1)s        | [D] min: 0.23       max: 2.86      | [R_te] min: 404.39         max: 595.77         Avg: 518.61 (17.43)      | ent 0.002
