Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 287.09         max: 324.06         Avg: 307.72 (3.37)       | ent 1.000
Step    1000 (g0.0+d0.3)s         | [D] min: 0.95       max: 2.65      | [R_te] min: 286.19         max: 325.62         Avg: 309.26 (4.45)       | ent 1.000
Step    2000 (g20.5+d9.8)s        | [D] min: 0.06       max: 0.92      | [R_te] min: 118.65         max: 125.68         Avg: 123.27 (0.77)       | ent 0.741
Step    3000 (g20.6+d9.8)s        | [D] min: 0.06       max: 0.72      | [R_te] min: 253.00         max: 291.69         Avg: 267.98 (3.89)       | ent 0.552
Step    4000 (g20.6+d9.8)s        | [D] min: 0.00       max: 0.27      | [R_te] min: 287.97         max: 323.78         Avg: 302.38 (3.55)       | ent 0.415
Step    5000 (g21.0+d10.1)s       | [D] min: 0.00       max: 4.38      | [R_te] min: 428.22         max: 603.18         Avg: 499.51 (17.86)      | ent 0.312
Step    6000 (g20.8+d10.0)s       | [D] min: 0.06       max: 2.53      | [R_te] min: 232.68         max: 295.88         Avg: 262.76 (6.61)       | ent 0.236
Step    7000 (g20.9+d10.0)s       | [D] min: 0.03       max: 0.25      | [R_te] min: 96.81          max: 127.47         Avg: 110.05 (2.93)       | ent 0.180
Step    8000 (g20.9+d10.0)s       | [D] min: 0.04       max: 1.43      | [R_te] min: 90.57          max: 122.07         Avg: 106.70 (3.34)       | ent 0.138
Step    9000 (g21.3+d10.2)s       | [D] min: 0.06       max: 0.49      | [R_te] min: 90.81          max: 99.25          Avg: 95.89 (0.91)        | ent 0.107
Step   10000 (g21.4+d10.2)s       | [D] min: 0.04       max: 0.18      | [R_te] min: 84.15          max: 96.41          Avg: 89.04 (1.15)        | ent 0.085
Step   11000 (g21.4+d10.3)s       | [D] min: 0.03       max: 0.20      | [R_te] min: 209.02         max: 256.56         Avg: 234.61 (4.64)       | ent 0.065
Step   12000 (g21.4+d10.3)s       | [D] min: 0.04       max: 0.29      | [R_te] min: 76.68          max: 86.16          Avg: 82.81 (1.10)        | ent 0.050
Step   13000 (g21.4+d10.3)s       | [D] min: 0.00       max: 0.20      | [R_te] min: 325.09         max: 386.76         Avg: 346.26 (6.21)       | ent 0.039
Step   14000 (g21.4+d10.3)s       | [D] min: 0.00       max: 1.93      | [R_te] min: 229.10         max: 283.58         Avg: 254.87 (5.26)       | ent 0.030
Step   15000 (g21.5+d10.3)s       | [D] min: 0.00       max: 0.73      | [R_te] min: 271.26         max: 545.02         Avg: 427.16 (25.78)      | ent 0.024
Step   16000 (g21.5+d10.3)s       | [D] min: 0.06       max: 0.96      | [R_te] min: 146.05         max: 169.61         Avg: 161.20 (2.10)       | ent 0.020
Step   17000 (g21.4+d10.3)s       | [D] min: 0.00       max: 0.64      | [R_te] min: 311.28         max: 460.11         Avg: 361.31 (12.40)      | ent 0.016
Step   18000 (g21.5+d10.3)s       | [D] min: 0.07       max: 0.86      | [R_te] min: 287.19         max: 586.82         Avg: 412.21 (30.23)      | ent 0.014
Step   19000 (g21.5+d10.3)s       | [D] min: 0.01       max: 0.70      | [R_te] min: 314.83         max: 450.56         Avg: 372.99 (12.83)      | ent 0.012
Step   20000 (g21.4+d10.3)s       | [D] min: 0.05       max: 0.58      | [R_te] min: 305.62         max: 411.99         Avg: 345.15 (12.73)      | ent 0.010
Step   21000 (g21.5+d10.3)s       | [D] min: 0.06       max: 0.65      | [R_te] min: 264.51         max: 318.72         Avg: 292.39 (5.21)       | ent 0.008
Step   22000 (g21.5+d10.4)s       | [D] min: 0.05       max: 0.44      | [R_te] min: 228.36         max: 555.87         Avg: 335.82 (26.65)      | ent 0.007
Step   23000 (g21.5+d10.3)s       | [D] min: 0.06       max: 0.28      | [R_te] min: 286.61         max: 439.48         Avg: 339.70 (13.19)      | ent 0.006
Step   24000 (g21.5+d10.3)s       | [D] min: 0.03       max: 0.49      | [R_te] min: 361.68         max: 477.45         Avg: 414.16 (12.53)      | ent 0.005
Step   25000 (g21.5+d10.4)s       | [D] min: 0.06       max: 0.37      | [R_te] min: 232.43         max: 345.78         Avg: 285.79 (9.38)       | ent 0.004
Step   26000 (g21.5+d10.4)s       | [D] min: 0.06       max: 0.50      | [R_te] min: 280.98         max: 377.59         Avg: 328.72 (9.94)       | ent 0.003
Step   27000 (g21.5+d10.4)s       | [D] min: 0.01       max: 0.86      | [R_te] min: 365.41         max: 458.06         Avg: 394.29 (8.14)       | ent 0.003
Step   28000 (g21.5+d10.3)s       | [D] min: 0.00       max: 0.23      | [R_te] min: 222.73         max: 353.96         Avg: 277.97 (14.44)      | ent 0.002
Step   29000 (g21.5+d10.4)s       | [D] min: 0.08       max: 0.32      | [R_te] min: 271.34         max: 332.10         Avg: 296.91 (6.06)       | ent 0.002
