Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 287.09         max: 324.06         Avg: 307.72 (3.37)       | ent 1.000
Step    1000 (g0.0+d0.3)s         | [D] min: 0.95       max: 2.65      | [R_te] min: 286.19         max: 325.62         Avg: 309.26 (4.45)       | ent 1.000
Step    2000 (g20.9+d10.1)s       | [D] min: 0.12       max: 1.05      | [R_te] min: 152.92         max: 162.76         Avg: 158.29 (1.05)       | ent 0.741
Step    3000 (g21.1+d10.2)s       | [D] min: 0.07       max: 0.47      | [R_te] min: 242.01         max: 276.37         Avg: 254.40 (3.31)       | ent 0.552
Step    4000 (g21.0+d10.1)s       | [D] min: 0.09       max: 0.24      | [R_te] min: 253.39         max: 289.82         Avg: 270.58 (3.69)       | ent 0.415
Step    5000 (g21.0+d10.1)s       | [D] min: 0.07       max: 2.49      | [R_te] min: 248.64         max: 270.51         Avg: 260.22 (2.39)       | ent 0.313
Step    6000 (g21.0+d10.1)s       | [D] min: 0.09       max: 2.41      | [R_te] min: 94.95          max: 102.25         Avg: 97.58 (0.71)        | ent 0.237
Step    7000 (g21.1+d10.1)s       | [D] min: 0.07       max: 0.19      | [R_te] min: 75.44          max: 89.18          Avg: 80.78 (1.11)        | ent 0.180
Step    8000 (g21.1+d10.2)s       | [D] min: 0.08       max: 0.24      | [R_te] min: 71.91          max: 83.97          Avg: 77.88 (1.06)        | ent 0.139
Step    9000 (g21.1+d10.2)s       | [D] min: 0.07       max: 0.14      | [R_te] min: 70.95          max: 75.77          Avg: 73.88 (0.45)        | ent 0.108
Step   10000 (g21.1+d10.2)s       | [D] min: 0.06       max: 0.12      | [R_te] min: 70.27          max: 72.89          Avg: 72.36 (0.22)        | ent 0.085
Step   11000 (g21.1+d10.2)s       | [D] min: 0.07       max: 0.18      | [R_te] min: 408.78         max: 623.92         Avg: 479.55 (18.36)      | ent 0.066
Step   12000 (g21.1+d10.2)s       | [D] min: 0.07       max: 0.26      | [R_te] min: 257.50         max: 316.17         Avg: 289.09 (5.79)       | ent 0.050
Step   13000 (g21.2+d10.2)s       | [D] min: 0.07       max: 0.13      | [R_te] min: 218.18         max: 369.08         Avg: 310.93 (19.29)      | ent 0.039
Step   14000 (g21.1+d10.2)s       | [D] min: 0.06       max: 0.20      | [R_te] min: 243.28         max: 352.10         Avg: 297.89 (11.50)      | ent 0.030
Step   15000 (g21.2+d10.3)s       | [D] min: 0.06       max: 0.24      | [R_te] min: 269.28         max: 395.17         Avg: 329.50 (11.66)      | ent 0.024
