Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 206.99         max: 243.28         Avg: 222.12 (4.26)       | ent 1.000
Step    1000 (g0.0+d0.3)s         | [D] min: 1.46       max: 2.84      | [R_te] min: 206.82         max: 249.86         Avg: 225.32 (4.30)       | ent 1.000
Step    2000 (g20.5+d9.9)s        | [D] min: 0.13       max: 0.87      | [R_te] min: 263.54         max: 333.95         Avg: 294.75 (6.51)       | ent 0.741
Step    3000 (g20.6+d9.9)s        | [D] min: 0.09       max: 0.62      | [R_te] min: 258.17         max: 298.22         Avg: 278.49 (3.78)       | ent 0.551
Step    4000 (g20.6+d9.9)s        | [D] min: 0.09       max: 0.47      | [R_te] min: 262.37         max: 311.83         Avg: 285.34 (4.62)       | ent 0.413
Step    5000 (g20.7+d10.0)s       | [D] min: 0.08       max: 0.51      | [R_te] min: 218.68         max: 338.30         Avg: 270.51 (11.52)      | ent 0.311
Step    6000 (g20.7+d10.0)s       | [D] min: 0.07       max: 0.33      | [R_te] min: 109.22         max: 189.84         Avg: 134.04 (10.35)      | ent 0.237
Step    7000 (g20.7+d10.0)s       | [D] min: 0.08       max: 0.22      | [R_te] min: 72.24          max: 73.69          Avg: 73.35 (0.12)        | ent 0.181
Step    8000 (g20.7+d10.0)s       | [D] min: 0.07       max: 0.20      | [R_te] min: 68.23          max: 73.31          Avg: 69.78 (0.71)        | ent 0.140
Step    9000 (g20.8+d10.0)s       | [D] min: 0.07       max: 0.15      | [R_te] min: 68.03          max: 73.12          Avg: 71.06 (0.76)        | ent 0.110
Step   10000 (g20.8+d10.0)s       | [D] min: 0.06       max: 0.16      | [R_te] min: 67.73          max: 68.07          Avg: 67.89 (0.03)        | ent 0.087
Step   11000 (g20.8+d10.0)s       | [D] min: 0.06       max: 0.13      | [R_te] min: 274.19         max: 405.09         Avg: 360.92 (10.32)      | ent 0.066
Step   12000 (g20.8+d10.0)s       | [D] min: 0.07       max: 0.33      | [R_te] min: 215.29         max: 446.76         Avg: 289.09 (21.91)      | ent 0.051
Step   13000 (g20.8+d10.1)s       | [D] min: 0.06       max: 1.87      | [R_te] min: 244.66         max: 387.26         Avg: 311.32 (12.65)      | ent 0.039
Step   14000 (g20.8+d10.1)s       | [D] min: 0.06       max: 0.54      | [R_te] min: 305.13         max: 387.83         Avg: 339.01 (8.55)       | ent 0.031
Step   15000 (g20.8+d10.1)s       | [D] min: 0.05       max: 0.24      | [R_te] min: 290.08         max: 398.79         Avg: 344.29 (11.76)      | ent 0.025
Step   16000 (g20.8+d10.1)s       | [D] min: 0.06       max: 0.50      | [R_te] min: 269.24         max: 452.56         Avg: 331.81 (16.90)      | ent 0.021
Step   17000 (g20.8+d10.1)s       | [D] min: 0.05       max: 0.39      | [R_te] min: 309.06         max: 452.61         Avg: 367.07 (12.37)      | ent 0.017
Step   18000 (g20.8+d10.1)s       | [D] min: 0.06       max: 0.31      | [R_te] min: 296.69         max: 475.18         Avg: 397.07 (19.59)      | ent 0.015
Step   19000 (g20.9+d10.1)s       | [D] min: 0.06       max: 0.22      | [R_te] min: 322.92         max: 654.18         Avg: 431.58 (33.93)      | ent 0.012
Step   20000 (g20.8+d10.1)s       | [D] min: 0.06       max: 0.19      | [R_te] min: 154.79         max: 502.37         Avg: 333.39 (36.89)      | ent 0.010
Step   21000 (g20.8+d10.1)s       | [D] min: 0.06       max: 0.10      | [R_te] min: 252.74         max: 705.50         Avg: 378.48 (42.16)      | ent 0.008
Step   22000 (g20.8+d10.1)s       | [D] min: 0.05       max: 0.12      | [R_te] min: 286.78         max: 438.82         Avg: 357.14 (16.38)      | ent 0.007
Step   23000 (g20.8+d10.1)s       | [D] min: 0.00       max: 0.25      | [R_te] min: 361.32         max: 704.09         Avg: 453.18 (29.47)      | ent 0.006
Step   24000 (g20.8+d10.1)s       | [D] min: 0.00       max: 0.29      | [R_te] min: 268.18         max: 414.58         Avg: 344.12 (12.61)      | ent 0.005
Step   25000 (g20.8+d10.1)s       | [D] min: 0.05       max: 0.13      | [R_te] min: 132.71         max: 169.83         Avg: 152.12 (4.12)       | ent 0.004
Step   26000 (g20.8+d10.1)s       | [D] min: 0.05       max: 0.10      | [R_te] min: 153.49         max: 315.35         Avg: 219.16 (13.34)      | ent 0.003
Step   27000 (g20.8+d10.1)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 133.40         max: 180.66         Avg: 156.42 (4.80)       | ent 0.002
Step   28000 (g20.8+d10.1)s       | [D] min: 0.07       max: 0.11      | [R_te] min: 115.17         max: 203.04         Avg: 159.07 (8.44)       | ent 0.001
Step   29000 (g20.8+d10.1)s       | [D] min: 0.07       max: 0.11      | [R_te] min: 80.30          max: 181.28         Avg: 133.40 (8.95)       | ent 0.001
Step   30000 (g20.8+d10.1)s       | [D] min: 0.07       max: 0.38      | [R_te] min: 97.17          max: 137.33         Avg: 110.12 (3.70)       | ent 0.001
Step   31000 (g20.8+d10.1)s       | [D] min: 0.07       max: 0.29      | [R_te] min: 68.53          max: 82.83          Avg: 75.08 (1.21)        | ent 0.001
Step   32000 (g20.8+d10.1)s       | [D] min: 0.09       max: 0.14      | [R_te] min: 70.53          max: 76.57          Avg: 73.99 (0.66)        | ent 0.000
Step   33000 (g20.8+d10.1)s       | [D] min: 0.10       max: 0.15      | [R_te] min: 69.94          max: 76.12          Avg: 72.54 (0.64)        | ent 0.000
Step   34000 (g20.8+d10.1)s       | [D] min: 0.11       max: 0.19      | [R_te] min: 72.75          max: 79.34          Avg: 74.70 (0.54)        | ent 0.000
Step   35000 (g20.8+d10.1)s       | [D] min: 0.12       max: 0.18      | [R_te] min: 131.01         max: 145.98         Avg: 139.87 (1.56)       | ent 0.000
Step   36000 (g20.9+d10.2)s       | [D] min: 0.13       max: 0.51      | [R_te] min: 77.26          max: 77.66          Avg: 77.55 (0.04)        | ent 0.000
Step   37000 (g21.0+d10.3)s       | [D] min: 0.14       max: 0.25      | [R_te] min: 191.41         max: 264.77         Avg: 220.98 (8.31)       | ent 0.000
Step   38000 (g20.9+d10.2)s       | [D] min: 0.12       max: 0.17      | [R_te] min: 232.95         max: 312.22         Avg: 275.26 (7.50)       | ent 0.000
Step   39000 (g20.9+d10.2)s       | [D] min: 0.14       max: 0.27      | [R_te] min: 77.86          max: 88.77          Avg: 82.78 (1.32)        | ent 0.000
Step   40000 (g20.9+d10.2)s       | [D] min: 0.18       max: 0.22      | [R_te] min: 328.61         max: 417.74         Avg: 365.59 (8.95)       | ent 0.000
Step   41000 (g20.9+d10.2)s       | [D] min: 0.18       max: 0.26      | [R_te] min: 340.77         max: 556.70         Avg: 423.46 (16.32)      | ent 0.000
Step   42000 (g21.0+d10.2)s       | [D] min: 0.15       max: 0.32      | [R_te] min: 282.77         max: 376.27         Avg: 322.74 (8.02)       | ent 0.000
Step   43000 (g20.9+d10.2)s       | [D] min: 0.14       max: 0.27      | [R_te] min: 277.92         max: 303.56         Avg: 294.83 (2.51)       | ent 0.000
Step   44000 (g20.9+d10.2)s       | [D] min: 0.15       max: 0.36      | [R_te] min: 252.38         max: 346.10         Avg: 292.93 (10.13)      | ent 0.000
Step   45000 (g21.0+d10.2)s       | [D] min: 0.17       max: 0.60      | [R_te] min: 224.72         max: 305.10         Avg: 257.79 (6.94)       | ent 0.000
Step   46000 (g20.9+d10.2)s       | [D] min: 0.15       max: 0.40      | [R_te] min: 233.52         max: 344.30         Avg: 298.43 (11.02)      | ent 0.000
