Step       0 (bc0.0)s   | [R_te] min: -1.23           max: 1.41           Avg: -0.22 (0.22)        | [MSE_tr]  0.8095   
Step    1000 (bc5.4)s   | [R_te] min: 3150.35         max: 3271.37        Avg: 3205.46 (10.98)     | [MSE_tr]  0.5281   
Step    2000 (bc5.4)s   | [R_te] min: 3277.31         max: 3331.26        Avg: 3309.13 (5.53)      | [MSE_tr]  0.4739   
Step    3000 (bc5.4)s   | [R_te] min: 3251.04         max: 3307.75        Avg: 3281.05 (6.24)      | [MSE_tr]  0.4583   
Step    4000 (bc5.3)s   | [R_te] min: 3316.05         max: 3382.54        Avg: 3343.34 (6.50)      | [MSE_tr]  0.4532   
Step    5000 (bc5.4)s   | [R_te] min: 3158.17         max: 3267.46        Avg: 3218.20 (12.41)     | [MSE_tr]  0.4482   
Step    6000 (bc5.3)s   | [R_te] min: 3245.01         max: 3318.67        Avg: 3291.54 (8.20)      | [MSE_tr]  0.4460   
Step    7000 (bc5.3)s   | [R_te] min: 2952.70         max: 3312.37        Avg: 3237.25 (32.76)     | [MSE_tr]  0.4433   
Step    8000 (bc5.3)s   | [R_te] min: 3159.60         max: 3237.64        Avg: 3202.37 (8.53)      | [MSE_tr]  0.4420   
Step    9000 (bc5.3)s   | [R_te] min: 3320.78         max: 3369.89        Avg: 3347.89 (4.88)      | [MSE_tr]  0.4410   
Step   10000 (bc5.0)s   | [R_te] min: 3334.64         max: 3415.27        Avg: 3370.48 (6.67)      | [MSE_tr]  0.4401   
Step   11000 (bc5.1)s   | [R_te] min: 3325.06         max: 3403.42        Avg: 3376.50 (7.80)      | [MSE_tr]  0.4385   
Step   12000 (bc5.0)s   | [R_te] min: 3224.94         max: 3308.41        Avg: 3274.51 (9.93)      | [MSE_tr]  0.4369   
Step   13000 (bc5.0)s   | [R_te] min: 3222.70         max: 3377.45        Avg: 3331.19 (13.95)     | [MSE_tr]  0.4370   
Step   14000 (bc5.0)s   | [R_te] min: 3289.05         max: 3356.90        Avg: 3319.04 (6.23)      | [MSE_tr]  0.4353   
Step   15000 (bc5.0)s   | [R_te] min: 3103.72         max: 3345.95        Avg: 3208.81 (22.07)     | [MSE_tr]  0.4358   
Step   16000 (bc5.0)s   | [R_te] min: 3168.72         max: 3266.49        Avg: 3216.90 (9.80)      | [MSE_tr]  0.4343   
